Year, Month, Date, Hour, Weekday, Item ID, Item Name, Min. Buyout, Number of Auctions
2019,12,25,10,2,13759,"Raw Nightfin Snapper",2800,5
2019,12,25,10,2,6358,"Oily Blackmouth",745,167
2019,12,25,10,2,3820,"Stranglekelp",1120,47
2019,12,25,10,2,6370,"Blackmouth Oil",3955,37
2019,12,25,10,2,12363,"Arcane Crystal",427000,20
2019,12,25,10,2,12359,"Thorium Bar",1745,33
2019,12,25,10,2,12360,"Arcanite Bar",504999,25
2019,12,25,10,2,10646,"Goblin Sapper Charge",17598,12
2019,12,25,10,2,10505,"Solid Blasting Powder",3199,58
2019,12,25,10,2,7912,"Solid Stone",1300,105
2019,12,25,10,2,4338,"Mageweave Cloth",450,73
2019,12,25,10,2,10560,"Unstable Trigger",7000,9
2019,12,25,10,2,3860,"Mithril Bar",850,68
2019,12,25,11,2,6371,"Fire Oil",1440,22
2019,12,25,11,2,5634,"Free Action Potion",7798,102
2019,12,25,11,2,9030,"Restorative Potion",25000,54
2019,12,25,11,2,7067,"Elemental Earth",19089,16
2019,12,25,11,2,3821,"Goldthorn",1635,51
2019,12,25,11,2,13423,"Stonescale Oil",2400,7
2019,12,25,11,2,9264,"Elixir of Shadow Power",33000,13
2019,12,25,11,2,8845,"Ghost Mushroom",9218,59
2019,12,25,11,2,13511,"Flask of Distilled Wisdom",1300000,3
2019,12,25,11,2,13468,"Black Lotus",840000,15
2019,12,25,11,2,13467,"Ice Cap",1999,10
2019,12,25,11,2,13463,"Dreamfoil",5900,47
2019,12,25,11,2,13512,"Flask of Supreme Power",1409998,6
2019,12,25,11,2,13465,"Mountain Silversage",7200,85
2019,12,25,11,2,13510,"Flask of the Titans",1362500,4
2019,12,25,11,2,8846,"Gromsblood",1989,74
2019,12,25,11,2,13457,"Greater Fire Protection Potion",46500,65
2019,12,25,11,2,7068,"Elemental Fire",38222,34
2019,12,25,11,2,13931,"Nightfin Soup",6049,31
2019,12,25,11,2,13759,"Raw Nightfin Snapper",2800,5
2019,12,25,11,2,6358,"Oily Blackmouth",745,167
2019,12,25,11,2,3820,"Stranglekelp",1120,47
2019,12,25,11,2,6370,"Blackmouth Oil",3955,37
2019,12,25,11,2,12363,"Arcane Crystal",427000,20
2019,12,25,11,2,12359,"Thorium Bar",1745,33
2019,12,25,11,2,12360,"Arcanite Bar",504999,25
2019,12,25,11,2,10646,"Goblin Sapper Charge",17598,12
2019,12,25,11,2,10505,"Solid Blasting Powder",3199,58
2019,12,25,11,2,7912,"Solid Stone",1300,105
2019,12,25,11,2,4338,"Mageweave Cloth",450,73
2019,12,25,11,2,10560,"Unstable Trigger",7000,9
2019,12,25,11,2,3860,"Mithril Bar",850,68
2019,12,25,12,2,6371,"Fire Oil",1435,51
2019,12,25,12,2,5634,"Free Action Potion",7797,112
2019,12,25,12,2,9030,"Restorative Potion",24800,46
2019,12,25,12,2,7067,"Elemental Earth",18200,41
2019,12,25,12,2,3821,"Goldthorn",1560,56
2019,12,25,12,2,13423,"Stonescale Oil",2495,46
2019,12,25,12,2,9264,"Elixir of Shadow Power",38796,46
2019,12,25,12,2,8845,"Ghost Mushroom",9000,53
2019,12,25,12,2,13511,"Flask of Distilled Wisdom",1300000,3
2019,12,25,12,2,13468,"Black Lotus",869999,14
2019,12,25,12,2,13467,"Ice Cap",1994,9
2019,12,25,12,2,13463,"Dreamfoil",5500,39
2019,12,25,12,2,13512,"Flask of Supreme Power",1409998,5
2019,12,25,12,2,13465,"Mountain Silversage",7900,68
2019,12,25,12,2,13510,"Flask of the Titans",1362499,5
2019,12,25,12,2,8846,"Gromsblood",1970,93
2019,12,25,12,2,13457,"Greater Fire Protection Potion",53400,58
2019,12,25,12,2,7068,"Elemental Fire",48500,28
2019,12,25,12,2,13931,"Nightfin Soup",5500,39
2019,12,25,12,2,13759,"Raw Nightfin Snapper",2800,5
2019,12,25,12,2,6358,"Oily Blackmouth",495,105
2019,12,25,12,2,3820,"Stranglekelp",1405,40
2019,12,25,12,2,6370,"Blackmouth Oil",3800,31
2019,12,25,12,2,12363,"Arcane Crystal",449995,14
2019,12,25,12,2,12359,"Thorium Bar",1595,43
2019,12,25,12,2,12360,"Arcanite Bar",531297,20
2019,12,25,12,2,10646,"Goblin Sapper Charge",17598,11
2019,12,25,12,2,10505,"Solid Blasting Powder",3799,62
2019,12,25,12,2,7912,"Solid Stone",1055,99
2019,12,25,12,2,4338,"Mageweave Cloth",417,50
2019,12,25,12,2,10560,"Unstable Trigger",9253,26
2019,12,25,12,2,3860,"Mithril Bar",691,69
2019,12,25,13,2,6371,"Fire Oil",1435,51
2019,12,25,13,2,5634,"Free Action Potion",7797,112
2019,12,25,13,2,9030,"Restorative Potion",24800,46
2019,12,25,13,2,7067,"Elemental Earth",18200,41
2019,12,25,13,2,3821,"Goldthorn",1560,56
2019,12,25,13,2,13423,"Stonescale Oil",2495,46
2019,12,25,13,2,9264,"Elixir of Shadow Power",38796,46
2019,12,25,13,2,8845,"Ghost Mushroom",9000,53
2019,12,25,13,2,13511,"Flask of Distilled Wisdom",1300000,3
2019,12,25,13,2,13468,"Black Lotus",869999,14
2019,12,25,13,2,13467,"Ice Cap",1994,9
2019,12,25,13,2,13463,"Dreamfoil",5500,39
2019,12,25,13,2,13512,"Flask of Supreme Power",1409998,5
2019,12,25,13,2,13465,"Mountain Silversage",7900,68
2019,12,25,13,2,13510,"Flask of the Titans",1362499,5
2019,12,25,13,2,8846,"Gromsblood",1970,93
2019,12,25,13,2,13457,"Greater Fire Protection Potion",53400,58
2019,12,25,13,2,7068,"Elemental Fire",48500,28
2019,12,25,13,2,13931,"Nightfin Soup",5500,39
2019,12,25,13,2,13759,"Raw Nightfin Snapper",2800,5
2019,12,25,13,2,6358,"Oily Blackmouth",495,105
2019,12,25,13,2,3820,"Stranglekelp",1405,40
2019,12,25,13,2,6370,"Blackmouth Oil",3800,31
2019,12,25,13,2,12363,"Arcane Crystal",449995,14
2019,12,25,13,2,12359,"Thorium Bar",1595,43
2019,12,25,13,2,12360,"Arcanite Bar",531297,20
2019,12,25,13,2,10646,"Goblin Sapper Charge",17598,11
2019,12,25,13,2,10505,"Solid Blasting Powder",3799,62
2019,12,25,13,2,7912,"Solid Stone",1055,99
2019,12,25,13,2,4338,"Mageweave Cloth",417,50
2019,12,25,13,2,10560,"Unstable Trigger",9253,26
2019,12,25,13,2,3860,"Mithril Bar",691,69
2019,12,25,14,2,6371,"Fire Oil",1439,50
2019,12,25,14,2,5634,"Free Action Potion",7700,115
2019,12,25,14,2,9030,"Restorative Potion",24399,56
2019,12,25,14,2,7067,"Elemental Earth",17549,41
2019,12,25,14,2,3821,"Goldthorn",1444,54
2019,12,25,14,2,13423,"Stonescale Oil",2495,46
2019,12,25,14,2,9264,"Elixir of Shadow Power",38200,61
2019,12,25,14,2,8845,"Ghost Mushroom",9150,48
2019,12,25,14,2,13511,"Flask of Distilled Wisdom",1300000,3
2019,12,25,14,2,13468,"Black Lotus",860000,13
2019,12,25,14,2,13467,"Ice Cap",5000,7
2019,12,25,14,2,13463,"Dreamfoil",8500,10
2019,12,25,14,2,13512,"Flask of Supreme Power",1409998,5
2019,12,25,14,2,13465,"Mountain Silversage",8253,47
2019,12,25,14,2,13510,"Flask of the Titans",1362499,4
2019,12,25,14,2,8846,"Gromsblood",1799,233
2019,12,25,14,2,13457,"Greater Fire Protection Potion",53299,96
2019,12,25,14,2,7068,"Elemental Fire",46799,64
2019,12,25,14,2,13931,"Nightfin Soup",3800,60
2019,12,25,14,2,13759,"Raw Nightfin Snapper",2800,7
2019,12,25,14,2,6358,"Oily Blackmouth",887,92
2019,12,25,14,2,3820,"Stranglekelp",575,49
2019,12,25,14,2,6370,"Blackmouth Oil",3790,37
2019,12,25,14,2,12363,"Arcane Crystal",450000,21
2019,12,25,14,2,12359,"Thorium Bar",1389,87
2019,12,25,14,2,12360,"Arcanite Bar",518091,19
2019,12,25,14,2,10646,"Goblin Sapper Charge",17000,21
2019,12,25,14,2,10505,"Solid Blasting Powder",3000,33
2019,12,25,14,2,7912,"Solid Stone",1248,110
2019,12,25,14,2,4338,"Mageweave Cloth",415,53
2019,12,25,14,2,10560,"Unstable Trigger",7500,27
2019,12,25,14,2,3860,"Mithril Bar",632,73
2019,12,25,15,2,6371,"Fire Oil",1439,50
2019,12,25,15,2,5634,"Free Action Potion",7700,115
2019,12,25,15,2,9030,"Restorative Potion",24399,56
2019,12,25,15,2,7067,"Elemental Earth",17549,41
2019,12,25,15,2,3821,"Goldthorn",1444,54
2019,12,25,15,2,13423,"Stonescale Oil",2495,46
2019,12,25,15,2,9264,"Elixir of Shadow Power",38200,61
2019,12,25,15,2,8845,"Ghost Mushroom",9150,48
2019,12,25,15,2,13511,"Flask of Distilled Wisdom",1300000,3
2019,12,25,15,2,13468,"Black Lotus",860000,13
2019,12,25,15,2,13467,"Ice Cap",5000,7
2019,12,25,15,2,13463,"Dreamfoil",8500,10
2019,12,25,15,2,13512,"Flask of Supreme Power",1409998,5
2019,12,25,15,2,13465,"Mountain Silversage",8253,47
2019,12,25,15,2,13510,"Flask of the Titans",1362499,4
2019,12,25,15,2,8846,"Gromsblood",1799,233
2019,12,25,15,2,13457,"Greater Fire Protection Potion",53299,96
2019,12,25,15,2,7068,"Elemental Fire",46799,64
2019,12,25,15,2,13931,"Nightfin Soup",3800,60
2019,12,25,15,2,13759,"Raw Nightfin Snapper",2800,7
2019,12,25,15,2,6358,"Oily Blackmouth",887,92
2019,12,25,15,2,3820,"Stranglekelp",575,49
2019,12,25,15,2,6370,"Blackmouth Oil",3790,37
2019,12,25,15,2,12363,"Arcane Crystal",450000,21
2019,12,25,15,2,12359,"Thorium Bar",1389,87
2019,12,25,15,2,12360,"Arcanite Bar",518091,19
2019,12,25,15,2,10646,"Goblin Sapper Charge",17000,21
2019,12,25,15,2,10505,"Solid Blasting Powder",3000,33
2019,12,25,15,2,7912,"Solid Stone",1248,110
2019,12,25,15,2,4338,"Mageweave Cloth",415,53
2019,12,25,15,2,10560,"Unstable Trigger",7500,27
2019,12,25,15,2,3860,"Mithril Bar",632,73
2019,12,25,16,2,6371,"Fire Oil",1176,55
2019,12,25,16,2,5634,"Free Action Potion",6500,128
2019,12,25,16,2,9030,"Restorative Potion",24600,50
2019,12,25,16,2,7067,"Elemental Earth",17325,84
2019,12,25,16,2,3821,"Goldthorn",2000,17
2019,12,25,16,2,13423,"Stonescale Oil",2250,49
2019,12,25,16,2,9264,"Elixir of Shadow Power",37994,62
2019,12,25,16,2,8845,"Ghost Mushroom",9400,52
2019,12,25,16,2,13511,"Flask of Distilled Wisdom",1300000,3
2019,12,25,16,2,13468,"Black Lotus",857599,14
2019,12,25,16,2,13467,"Ice Cap",0,0
2019,12,25,16,2,13463,"Dreamfoil",7061,48
2019,12,25,16,2,13512,"Flask of Supreme Power",1389997,3
2019,12,25,16,2,13465,"Mountain Silversage",8200,56
2019,12,25,16,2,13510,"Flask of the Titans",1362499,4
2019,12,25,16,2,8846,"Gromsblood",1975,66
2019,12,25,16,2,13457,"Greater Fire Protection Potion",50000,46
2019,12,25,16,2,7068,"Elemental Fire",44498,91
2019,12,25,16,2,13931,"Nightfin Soup",3800,39
2019,12,25,16,2,13759,"Raw Nightfin Snapper",2700,6
2019,12,25,16,2,6358,"Oily Blackmouth",949,50
2019,12,25,16,2,3820,"Stranglekelp",1895,38
2019,12,25,16,2,6370,"Blackmouth Oil",3117,38
2019,12,25,16,2,12363,"Arcane Crystal",449000,22
2019,12,25,16,2,12359,"Thorium Bar",1431,65
2019,12,25,16,2,12360,"Arcanite Bar",515150,22
2019,12,25,16,2,10646,"Goblin Sapper Charge",17000,30
2019,12,25,16,2,10505,"Solid Blasting Powder",2899,32
2019,12,25,16,2,7912,"Solid Stone",1190,98
2019,12,25,16,2,4338,"Mageweave Cloth",457,77
2019,12,25,16,2,10560,"Unstable Trigger",7298,34
2019,12,25,16,2,3860,"Mithril Bar",615,64
2019,12,25,17,2,6371,"Fire Oil",1176,55
2019,12,25,17,2,5634,"Free Action Potion",6500,111
2019,12,25,17,2,9030,"Restorative Potion",24600,50
2019,12,25,17,2,7067,"Elemental Earth",17200,83
2019,12,25,17,2,3821,"Goldthorn",1920,20
2019,12,25,17,2,13423,"Stonescale Oil",2250,49
2019,12,25,17,2,9264,"Elixir of Shadow Power",35000,64
2019,12,25,17,2,8845,"Ghost Mushroom",9300,53
2019,12,25,17,2,13511,"Flask of Distilled Wisdom",1300000,2
2019,12,25,17,2,13468,"Black Lotus",856000,18
2019,12,25,17,2,13467,"Ice Cap",2950,4
2019,12,25,17,2,13463,"Dreamfoil",6895,35
2019,12,25,17,2,13512,"Flask of Supreme Power",1389997,3
2019,12,25,17,2,13465,"Mountain Silversage",8050,40
2019,12,25,17,2,13510,"Flask of the Titans",1362499,4
2019,12,25,17,2,8846,"Gromsblood",1975,66
2019,12,25,17,2,13457,"Greater Fire Protection Potion",50000,47
2019,12,25,17,2,7068,"Elemental Fire",40800,111
2019,12,25,17,2,13931,"Nightfin Soup",3800,32
2019,12,25,17,2,13759,"Raw Nightfin Snapper",2700,5
2019,12,25,17,2,6358,"Oily Blackmouth",940,49
2019,12,25,17,2,3820,"Stranglekelp",1733,42
2019,12,25,17,2,6370,"Blackmouth Oil",3117,38
2019,12,25,17,2,12363,"Arcane Crystal",449000,24
2019,12,25,17,2,12359,"Thorium Bar",1431,49
2019,12,25,17,2,12360,"Arcanite Bar",512000,34
2019,12,25,17,2,10646,"Goblin Sapper Charge",17000,27
2019,12,25,17,2,10505,"Solid Blasting Powder",2827,33
2019,12,25,17,2,7912,"Solid Stone",995,140
2019,12,25,17,2,4338,"Mageweave Cloth",424,121
2019,12,25,17,2,10560,"Unstable Trigger",7298,34
2019,12,25,17,2,3860,"Mithril Bar",600,68
2019,12,25,18,2,6371,"Fire Oil",1176,55
2019,12,25,18,2,5634,"Free Action Potion",6336,117
2019,12,25,18,2,9030,"Restorative Potion",24600,50
2019,12,25,18,2,7067,"Elemental Earth",15999,102
2019,12,25,18,2,3821,"Goldthorn",1600,22
2019,12,25,18,2,13423,"Stonescale Oil",2495,46
2019,12,25,18,2,9264,"Elixir of Shadow Power",35000,64
2019,12,25,18,2,8845,"Ghost Mushroom",9000,57
2019,12,25,18,2,13511,"Flask of Distilled Wisdom",1299999,3
2019,12,25,18,2,13468,"Black Lotus",850000,16
2019,12,25,18,2,13467,"Ice Cap",2950,3
2019,12,25,18,2,13463,"Dreamfoil",6894,46
2019,12,25,18,2,13512,"Flask of Supreme Power",1385099,5
2019,12,25,18,2,13465,"Mountain Silversage",7500,63
2019,12,25,18,2,13510,"Flask of the Titans",1362499,4
2019,12,25,18,2,8846,"Gromsblood",750,80
2019,12,25,18,2,13457,"Greater Fire Protection Potion",50000,46
2019,12,25,18,2,7068,"Elemental Fire",40000,91
2019,12,25,18,2,13931,"Nightfin Soup",3800,32
2019,12,25,18,2,13759,"Raw Nightfin Snapper",2700,5
2019,12,25,18,2,6358,"Oily Blackmouth",916,61
2019,12,25,18,2,3820,"Stranglekelp",1685,60
2019,12,25,18,2,6370,"Blackmouth Oil",3086,53
2019,12,25,18,2,12363,"Arcane Crystal",449000,22
2019,12,25,18,2,12359,"Thorium Bar",1430,53
2019,12,25,18,2,12360,"Arcanite Bar",513900,33
2019,12,25,18,2,10646,"Goblin Sapper Charge",17000,27
2019,12,25,18,2,10505,"Solid Blasting Powder",3000,30
2019,12,25,18,2,7912,"Solid Stone",1240,83
2019,12,25,18,2,4338,"Mageweave Cloth",417,100
2019,12,25,18,2,10560,"Unstable Trigger",7200,36
2019,12,25,18,2,3860,"Mithril Bar",600,68
2019,12,25,19,2,6371,"Fire Oil",1176,55
2019,12,25,19,2,5634,"Free Action Potion",6500,109
2019,12,25,19,2,9030,"Restorative Potion",24575,32
2019,12,25,19,2,7067,"Elemental Earth",15589,135
2019,12,25,19,2,3821,"Goldthorn",1435,38
2019,12,25,19,2,13423,"Stonescale Oil",2500,6
2019,12,25,19,2,9264,"Elixir of Shadow Power",34999,63
2019,12,25,19,2,8845,"Ghost Mushroom",9200,87
2019,12,25,19,2,13511,"Flask of Distilled Wisdom",1299999,3
2019,12,25,19,2,13468,"Black Lotus",855000,12
2019,12,25,19,2,13467,"Ice Cap",2500,27
2019,12,25,19,2,13463,"Dreamfoil",6499,106
2019,12,25,19,2,13512,"Flask of Supreme Power",1385099,4
2019,12,25,19,2,13465,"Mountain Silversage",7398,71
2019,12,25,19,2,13510,"Flask of the Titans",1362499,1
2019,12,25,19,2,8846,"Gromsblood",2546,61
2019,12,25,19,2,13457,"Greater Fire Protection Potion",53299,26
2019,12,25,19,2,7068,"Elemental Fire",39166,105
2019,12,25,19,2,13931,"Nightfin Soup",5499,28
2019,12,25,19,2,13759,"Raw Nightfin Snapper",3915,6
2019,12,25,19,2,6358,"Oily Blackmouth",650,71
2019,12,25,19,2,3820,"Stranglekelp",1494,65
2019,12,25,19,2,6370,"Blackmouth Oil",3085,46
2019,12,25,19,2,12363,"Arcane Crystal",419000,31
2019,12,25,19,2,12359,"Thorium Bar",1350,68
2019,12,25,19,2,12360,"Arcanite Bar",513000,26
2019,12,25,19,2,10646,"Goblin Sapper Charge",16223,33
2019,12,25,19,2,10505,"Solid Blasting Powder",2828,46
2019,12,25,19,2,7912,"Solid Stone",973,449
2019,12,25,19,2,4338,"Mageweave Cloth",393,94
2019,12,25,19,2,10560,"Unstable Trigger",7200,29
2019,12,25,19,2,3860,"Mithril Bar",565,152
2019,12,25,20,2,6371,"Fire Oil",1176,55
2019,12,25,20,2,5634,"Free Action Potion",6500,109
2019,12,25,20,2,9030,"Restorative Potion",24575,32
2019,12,25,20,2,7067,"Elemental Earth",15589,135
2019,12,25,20,2,3821,"Goldthorn",1435,38
2019,12,25,20,2,13423,"Stonescale Oil",2500,6
2019,12,25,20,2,9264,"Elixir of Shadow Power",34999,63
2019,12,25,20,2,8845,"Ghost Mushroom",9200,87
2019,12,25,20,2,13511,"Flask of Distilled Wisdom",1299999,3
2019,12,25,20,2,13468,"Black Lotus",855000,12
2019,12,25,20,2,13467,"Ice Cap",2500,27
2019,12,25,20,2,13463,"Dreamfoil",6499,106
2019,12,25,20,2,13512,"Flask of Supreme Power",1385099,4
2019,12,25,20,2,13465,"Mountain Silversage",7398,71
2019,12,25,20,2,13510,"Flask of the Titans",1362499,1
2019,12,25,20,2,8846,"Gromsblood",2546,61
2019,12,25,20,2,13457,"Greater Fire Protection Potion",53299,26
2019,12,25,20,2,7068,"Elemental Fire",39166,105
2019,12,25,20,2,13931,"Nightfin Soup",5499,28
2019,12,25,20,2,13759,"Raw Nightfin Snapper",3915,6
2019,12,25,20,2,6358,"Oily Blackmouth",650,71
2019,12,25,20,2,3820,"Stranglekelp",1494,65
2019,12,25,20,2,6370,"Blackmouth Oil",3085,46
2019,12,25,20,2,12363,"Arcane Crystal",419000,31
2019,12,25,20,2,12359,"Thorium Bar",1350,68
2019,12,25,20,2,12360,"Arcanite Bar",513000,26
2019,12,25,20,2,10646,"Goblin Sapper Charge",16223,33
2019,12,25,20,2,10505,"Solid Blasting Powder",2828,46
2019,12,25,20,2,7912,"Solid Stone",973,449
2019,12,25,20,2,4338,"Mageweave Cloth",393,94
2019,12,25,20,2,10560,"Unstable Trigger",7200,29
2019,12,25,20,2,3860,"Mithril Bar",565,152
2019,12,25,21,2,6371,"Fire Oil",937,61
2019,12,25,21,2,5634,"Free Action Potion",7200,100
2019,12,25,21,2,9030,"Restorative Potion",26200,2
2019,12,25,21,2,7067,"Elemental Earth",16200,120
2019,12,25,21,2,3821,"Goldthorn",1425,40
2019,12,25,21,2,13423,"Stonescale Oil",2500,8
2019,12,25,21,2,9264,"Elixir of Shadow Power",34996,69
2019,12,25,21,2,8845,"Ghost Mushroom",9350,54
2019,12,25,21,2,13511,"Flask of Distilled Wisdom",1299999,3
2019,12,25,21,2,13468,"Black Lotus",960000,5
2019,12,25,21,2,13467,"Ice Cap",2500,22
2019,12,25,21,2,13463,"Dreamfoil",6300,94
2019,12,25,21,2,13512,"Flask of Supreme Power",1385099,4
2019,12,25,21,2,13465,"Mountain Silversage",8166,43
2019,12,25,21,2,13510,"Flask of the Titans",1400000,3
2019,12,25,21,2,8846,"Gromsblood",2730,43
2019,12,25,21,2,13457,"Greater Fire Protection Potion",54898,19
2019,12,25,21,2,7068,"Elemental Fire",38990,108
2019,12,25,21,2,13931,"Nightfin Soup",5444,39
2019,12,25,21,2,13759,"Raw Nightfin Snapper",3915,5
2019,12,25,21,2,6358,"Oily Blackmouth",915,80
2019,12,25,21,2,3820,"Stranglekelp",1580,59
2019,12,25,21,2,6370,"Blackmouth Oil",3085,55
2019,12,25,21,2,12363,"Arcane Crystal",440000,25
2019,12,25,21,2,12359,"Thorium Bar",1248,85
2019,12,25,21,2,12360,"Arcanite Bar",529998,16
2019,12,25,21,2,10646,"Goblin Sapper Charge",16900,31
2019,12,25,21,2,10505,"Solid Blasting Powder",2599,35
2019,12,25,21,2,7912,"Solid Stone",1130,423
2019,12,25,21,2,4338,"Mageweave Cloth",379,107
2019,12,25,21,2,10560,"Unstable Trigger",7199,28
2019,12,25,21,2,3860,"Mithril Bar",585,70
2019,12,25,22,2,6371,"Fire Oil",937,61
2019,12,25,22,2,5634,"Free Action Potion",7100,102
2019,12,25,22,2,9030,"Restorative Potion",26075,50
2019,12,25,22,2,7067,"Elemental Earth",15992,121
2019,12,25,22,2,3821,"Goldthorn",1456,31
2019,12,25,22,2,13423,"Stonescale Oil",2500,6
2019,12,25,22,2,9264,"Elixir of Shadow Power",34000,54
2019,12,25,22,2,8845,"Ghost Mushroom",9067,53
2019,12,25,22,2,13511,"Flask of Distilled Wisdom",1299999,3
2019,12,25,22,2,13468,"Black Lotus",918299,14
2019,12,25,22,2,13467,"Ice Cap",3316,99
2019,12,25,22,2,13463,"Dreamfoil",6000,103
2019,12,25,22,2,13512,"Flask of Supreme Power",1389997,2
2019,12,25,22,2,13465,"Mountain Silversage",7900,114
2019,12,25,22,2,13510,"Flask of the Titans",1399999,4
2019,12,25,22,2,8846,"Gromsblood",1935,64
2019,12,25,22,2,13457,"Greater Fire Protection Potion",54898,13
2019,12,25,22,2,7068,"Elemental Fire",39500,94
2019,12,25,22,2,13931,"Nightfin Soup",3400,51
2019,12,25,22,2,13759,"Raw Nightfin Snapper",3900,5
2019,12,25,22,2,6358,"Oily Blackmouth",819,124
2019,12,25,22,2,3820,"Stranglekelp",1500,67
2019,12,25,22,2,6370,"Blackmouth Oil",3086,28
2019,12,25,22,2,12363,"Arcane Crystal",438000,28
2019,12,25,22,2,12359,"Thorium Bar",1184,85
2019,12,25,22,2,12360,"Arcanite Bar",524999,17
2019,12,25,22,2,10646,"Goblin Sapper Charge",16900,34
2019,12,25,22,2,10505,"Solid Blasting Powder",2699,28
2019,12,25,22,2,7912,"Solid Stone",1170,434
2019,12,25,22,2,4338,"Mageweave Cloth",394,65
2019,12,25,22,2,10560,"Unstable Trigger",7100,21
2019,12,25,22,2,3860,"Mithril Bar",585,58
2019,12,25,23,2,6371,"Fire Oil",937,61
2019,12,25,23,2,5634,"Free Action Potion",7100,102
2019,12,25,23,2,9030,"Restorative Potion",26075,50
2019,12,25,23,2,7067,"Elemental Earth",15992,121
2019,12,25,23,2,3821,"Goldthorn",1456,31
2019,12,25,23,2,13423,"Stonescale Oil",2500,6
2019,12,25,23,2,9264,"Elixir of Shadow Power",34000,54
2019,12,25,23,2,8845,"Ghost Mushroom",9067,53
2019,12,25,23,2,13511,"Flask of Distilled Wisdom",1299999,3
2019,12,25,23,2,13468,"Black Lotus",918299,14
2019,12,25,23,2,13467,"Ice Cap",3316,99
2019,12,25,23,2,13463,"Dreamfoil",6000,103
2019,12,25,23,2,13512,"Flask of Supreme Power",1389997,2
2019,12,25,23,2,13465,"Mountain Silversage",7900,114
2019,12,25,23,2,13510,"Flask of the Titans",1399999,4
2019,12,25,23,2,8846,"Gromsblood",1935,64
2019,12,25,23,2,13457,"Greater Fire Protection Potion",54898,13
2019,12,25,23,2,7068,"Elemental Fire",39500,94
2019,12,25,23,2,13931,"Nightfin Soup",3400,51
2019,12,25,23,2,13759,"Raw Nightfin Snapper",3900,5
2019,12,25,23,2,6358,"Oily Blackmouth",819,124
2019,12,25,23,2,3820,"Stranglekelp",1500,67
2019,12,25,23,2,6370,"Blackmouth Oil",3086,28
2019,12,25,23,2,12363,"Arcane Crystal",438000,28
2019,12,25,23,2,12359,"Thorium Bar",1184,85
2019,12,25,23,2,12360,"Arcanite Bar",524999,17
2019,12,25,23,2,10646,"Goblin Sapper Charge",16900,34
2019,12,25,23,2,10505,"Solid Blasting Powder",2699,28
2019,12,25,23,2,7912,"Solid Stone",1170,434
2019,12,25,23,2,4338,"Mageweave Cloth",394,65
2019,12,25,23,2,10560,"Unstable Trigger",7100,21
2019,12,25,23,2,3860,"Mithril Bar",585,58
2019,12,26,0,3,6371,"Fire Oil",937,52
2019,12,26,0,3,5634,"Free Action Potion",7099,88
2019,12,26,0,3,9030,"Restorative Potion",26000,36
2019,12,26,0,3,7067,"Elemental Earth",16800,102
2019,12,26,0,3,3821,"Goldthorn",1445,31
2019,12,26,0,3,13423,"Stonescale Oil",2500,2
2019,12,26,0,3,9264,"Elixir of Shadow Power",33989,62
2019,12,26,0,3,8845,"Ghost Mushroom",8900,57
2019,12,26,0,3,13511,"Flask of Distilled Wisdom",1299999,3
2019,12,26,0,3,13468,"Black Lotus",899999,15
2019,12,26,0,3,13467,"Ice Cap",3100,138
2019,12,26,0,3,13463,"Dreamfoil",5898,105
2019,12,26,0,3,13512,"Flask of Supreme Power",1400000,3
2019,12,26,0,3,13465,"Mountain Silversage",7799,125
2019,12,26,0,3,13510,"Flask of the Titans",1399999,6
2019,12,26,0,3,8846,"Gromsblood",1750,63
2019,12,26,0,3,13457,"Greater Fire Protection Potion",54797,22
2019,12,26,0,3,7068,"Elemental Fire",39500,65
2019,12,26,0,3,13931,"Nightfin Soup",3400,51
2019,12,26,0,3,13759,"Raw Nightfin Snapper",3800,6
2019,12,26,0,3,6358,"Oily Blackmouth",890,136
2019,12,26,0,3,3820,"Stranglekelp",1449,80
2019,12,26,0,3,6370,"Blackmouth Oil",2600,32
2019,12,26,0,3,12363,"Arcane Crystal",437999,28
2019,12,26,0,3,12359,"Thorium Bar",1155,101
2019,12,26,0,3,12360,"Arcanite Bar",519999,16
2019,12,26,0,3,10646,"Goblin Sapper Charge",16900,34
2019,12,26,0,3,10505,"Solid Blasting Powder",2499,35
2019,12,26,0,3,7912,"Solid Stone",1149,461
2019,12,26,0,3,4338,"Mageweave Cloth",401,51
2019,12,26,0,3,10560,"Unstable Trigger",7100,21
2019,12,26,0,3,3860,"Mithril Bar",595,63
2019,12,26,1,3,6371,"Fire Oil",937,52
2019,12,26,1,3,5634,"Free Action Potion",7099,88
2019,12,26,1,3,9030,"Restorative Potion",26000,36
2019,12,26,1,3,7067,"Elemental Earth",16800,102
2019,12,26,1,3,3821,"Goldthorn",1445,31
2019,12,26,1,3,13423,"Stonescale Oil",2500,2
2019,12,26,1,3,9264,"Elixir of Shadow Power",33989,62
2019,12,26,1,3,8845,"Ghost Mushroom",8900,57
2019,12,26,1,3,13511,"Flask of Distilled Wisdom",1299999,3
2019,12,26,1,3,13468,"Black Lotus",899999,15
2019,12,26,1,3,13467,"Ice Cap",3100,138
2019,12,26,1,3,13463,"Dreamfoil",5898,105
2019,12,26,1,3,13512,"Flask of Supreme Power",1400000,3
2019,12,26,1,3,13465,"Mountain Silversage",7799,125
2019,12,26,1,3,13510,"Flask of the Titans",1399999,6
2019,12,26,1,3,8846,"Gromsblood",1750,63
2019,12,26,1,3,13457,"Greater Fire Protection Potion",54797,22
